"paiement_id","compte_id","universite_id","faculte_id","departement_id","promotion_id","etudiant_id","type_frais_id","agence_id","guichetier_id","date_paiement","montant_paye"
73987,4,4,10,32,136,954,1,9,9,"2024-10-06 06:05:25.061614","20000.00"
73990,4,4,10,32,137,955,5,2,2,"2024-11-14 20:49:00.445773","10000.00"
73991,4,4,10,32,137,955,4,2,2,"2024-12-17 05:22:47.275047","5000.00"
73992,4,4,10,32,137,955,3,2,2,"2025-04-29 19:01:15.59637","50000.00"
73993,4,4,10,32,137,955,2,2,2,"2025-06-03 10:25:30.478483","150000.00"
73994,4,4,10,32,137,955,1,2,2,"2024-10-05 09:21:19.745595","20000.00"
73997,4,4,10,32,138,956,5,10,10,"2025-05-12 17:17:19.408696","10000.00"
73998,4,4,10,32,138,956,4,10,10,"2024-11-03 05:35:18.788032","5000.00"
73999,4,4,10,32,138,956,3,10,10,"2025-03-15 03:33:30.009581","50000.00"
74000,4,4,10,32,138,956,2,10,10,"2025-03-06 02:21:31.87101","90000.00"
74001,4,4,10,32,138,956,1,10,10,"2024-10-22 01:32:27.64245","20000.00"
74005,4,4,11,33,139,957,4,7,7,"2025-04-18 19:31:01.57947","5000.00"
74007,4,4,11,33,139,957,2,7,7,"2024-10-19 09:49:12.076569","70000.00"
74008,4,4,11,33,139,957,1,7,7,"2024-10-29 14:20:10.487943","20000.00"
74012,4,4,11,33,140,958,4,7,7,"2025-04-06 01:07:35.97759","5000.00"
74014,4,4,11,33,140,958,2,7,7,"2024-12-10 13:10:14.484853","70000.00"
74015,4,4,11,33,140,958,1,7,7,"2024-10-30 07:33:32.806463","20000.00"
74019,4,4,11,33,141,959,4,6,6,"2025-02-04 02:52:59.658348","5000.00"
74021,4,4,11,33,141,959,2,6,6,"2025-06-19 07:46:01.871095","70000.00"
74022,4,4,11,33,141,959,1,6,6,"2024-10-14 00:27:05.891314","20000.00"
74026,3,3,9,27,121,960,4,3,3,"2025-06-21 12:13:15.552194","5000.00"
74028,3,3,9,27,121,960,2,3,3,"2025-04-11 21:36:14.510888","42000.00"
74029,3,3,9,27,121,960,1,3,3,"2024-10-04 17:28:26.065615","20000.00"
74034,3,3,9,28,122,961,3,7,7,"2025-06-24 03:45:28.833889","50000.00"
74035,3,3,9,28,122,961,2,7,7,"2024-11-24 08:12:32.072665","70000.00"
74036,3,3,9,28,122,961,1,7,7,"2024-10-14 05:30:40.376895","20000.00"
74041,3,3,9,28,123,962,3,9,9,"2025-04-06 12:11:45.175715","50000.00"
74042,3,3,9,28,123,962,2,9,9,"2025-03-02 07:12:26.569829","42000.00"
74043,3,3,9,28,123,962,1,9,9,"2024-10-17 05:36:31.97411","20000.00"
74048,3,3,9,28,124,963,3,8,8,"2025-01-04 10:45:23.11352","50000.00"
74049,3,3,9,28,124,963,2,8,8,"2025-05-11 23:36:11.417341","42000.00"
74050,3,3,9,28,124,963,1,8,8,"2024-10-30 20:01:56.630073","20000.00"
74054,3,3,9,27,119,964,4,8,8,"2025-05-09 20:05:12.671123","5000.00"
74056,3,3,9,27,119,964,2,8,8,"2024-10-12 00:25:26.955439","42000.00"
74057,3,3,9,27,119,964,1,8,8,"2024-10-14 02:00:57.875389","20000.00"
74061,2,2,7,22,104,965,4,10,10,"2025-01-01 05:51:45.757082","5000.00"
74063,2,2,7,22,104,965,2,10,10,"2025-06-19 09:29:12.46868","48000.00"
74064,2,2,7,22,104,965,1,10,10,"2024-10-28 15:53:57.872835","20000.00"
74068,2,2,7,22,105,966,4,7,7,"2025-06-05 11:07:06.340598","5000.00"
74070,2,2,7,22,105,966,2,7,7,"2024-11-01 20:41:16.545798","80000.00"
74071,2,2,7,22,105,966,1,7,7,"2024-10-20 23:52:40.603404","20000.00"
74075,3,3,8,24,111,967,4,7,7,"2024-11-03 05:44:17.876436","5000.00"
74077,3,3,8,24,111,967,2,7,7,"2024-12-21 04:13:17.111703","70000.00"
74078,3,3,8,24,111,967,1,7,7,"2024-10-13 19:28:24.952826","20000.00"
74082,3,3,8,24,112,968,4,3,3,"2025-03-06 03:21:36.01913","5000.00"
74084,3,3,8,24,112,968,2,3,3,"2025-06-11 03:48:17.10642","42000.00"
74085,3,3,8,24,112,968,1,3,3,"2024-10-29 09:46:43.557486","20000.00"
74089,2,2,7,23,107,969,4,9,9,"2025-06-30 04:29:03.827429","5000.00"
74091,2,2,7,23,107,969,2,9,9,"2025-02-20 11:22:09.621332","42000.00"
74092,2,2,7,23,107,969,1,9,9,"2024-10-11 14:32:10.088454","20000.00"
74096,2,2,7,23,108,970,4,9,9,"2024-12-16 16:19:11.071796","5000.00"
74098,2,2,7,23,108,970,2,9,9,"2024-12-20 03:37:15.146658","42000.00"
74099,2,2,7,23,108,970,1,9,9,"2024-10-14 13:03:47.672327","20000.00"
74103,2,2,7,23,109,971,4,4,4,"2025-02-03 00:48:55.581127","5000.00"
74105,2,2,7,23,109,971,2,4,4,"2024-10-07 09:54:34.906715","42000.00"
74106,2,2,7,23,109,971,1,4,4,"2024-10-18 17:56:06.124566","20000.00"
74111,3,3,8,26,116,972,3,6,6,"2025-02-11 23:38:16.017446","40000.00"
74112,3,3,8,26,116,972,2,6,6,"2024-11-17 23:30:15.002438","70000.00"
74113,3,3,8,26,116,972,1,6,6,"2024-10-19 08:26:23.78719","20000.00"
74117,3,3,9,29,125,973,4,3,3,"2025-04-07 17:26:19.820386","5000.00"
74119,3,3,9,29,125,973,2,3,3,"2024-12-30 11:32:59.885945","70000.00"
74120,3,3,9,29,125,973,1,3,3,"2024-10-19 10:35:01.987688","20000.00"
74124,3,3,9,29,126,974,4,6,6,"2025-03-11 12:55:16.368673","5000.00"
74126,3,3,9,29,126,974,2,6,6,"2025-03-14 08:18:58.501545","70000.00"
74127,3,3,9,29,126,974,1,6,6,"2024-10-27 00:22:46.168589","20000.00"
74131,3,3,9,29,127,975,4,2,2,"2024-12-25 23:55:45.353911","5000.00"
74133,3,3,9,29,127,975,2,2,2,"2025-02-18 21:07:40.942349","70000.00"
74134,3,3,9,29,127,975,1,2,2,"2024-10-07 23:19:39.433405","20000.00"
74138,3,3,8,25,114,976,4,8,8,"2025-01-05 02:59:05.69047","5000.00"
74140,3,3,8,25,114,976,2,8,8,"2025-01-02 01:26:40.376475","120000.00"
74141,3,3,8,25,114,976,1,8,8,"2024-10-30 20:49:01.919163","25000.00"
74145,4,4,10,30,130,977,4,4,4,"2024-11-28 03:39:56.14033","5000.00"
74147,4,4,10,30,130,977,2,4,4,"2025-06-02 10:04:06.074755","42000.00"
74148,4,4,10,30,130,977,1,4,4,"2024-10-04 08:16:45.737218","20000.00"
74153,3,3,8,26,117,978,3,6,6,"2024-10-21 17:15:20.789599","40000.00"
74154,3,3,8,26,117,978,2,6,6,"2025-04-13 02:20:13.532764","70000.00"
74155,3,3,8,26,117,978,1,6,6,"2024-10-24 09:14:46.176058","20000.00"
74159,4,4,10,30,129,979,4,6,6,"2025-02-27 05:34:43.358978","5000.00"
74161,4,4,10,30,129,979,2,6,6,"2025-04-17 09:19:01.493274","42000.00"
74162,4,4,10,30,129,979,1,6,6,"2024-10-30 01:10:33.21441","20000.00"
74167,3,3,8,26,118,980,3,2,2,"2025-05-09 06:56:20.759527","40000.00"
74168,3,3,8,26,118,980,2,2,2,"2025-06-15 07:29:34.115307","42000.00"
74169,3,3,8,26,118,980,1,2,2,"2024-10-07 09:33:45.908817","20000.00"
74173,4,4,10,30,128,981,4,10,10,"2025-04-14 15:53:10.465072","5000.00"
74175,4,4,10,30,128,981,2,10,10,"2025-02-19 00:18:02.62333","70000.00"
74176,4,4,10,30,128,981,1,10,10,"2024-10-13 13:54:30.879315","20000.00"
74180,4,4,10,30,129,982,4,9,9,"2025-05-19 21:16:18.63198","5000.00"
74182,4,4,10,30,129,982,2,9,9,"2025-03-17 05:59:33.744516","70000.00"
74183,4,4,10,30,129,982,1,9,9,"2024-10-17 17:37:25.189274","20000.00"
74187,4,4,10,30,130,983,4,3,3,"2025-01-08 06:48:30.99021","5000.00"
74189,4,4,10,30,130,983,2,3,3,"2025-04-30 02:10:59.752956","70000.00"
74190,4,4,10,30,130,983,1,3,3,"2024-10-03 15:59:58.241727","20000.00"
74194,4,4,10,31,131,984,4,7,7,"2025-01-12 11:16:50.939486","5000.00"
74196,4,4,10,31,131,984,2,7,7,"2025-06-01 00:26:09.576029","70000.00"
74197,4,4,10,31,131,984,1,7,7,"2024-10-24 09:37:50.594953","20000.00"
74201,4,4,10,31,132,985,4,1,1,"2025-01-11 04:52:25.413764","5000.00"
74203,4,4,10,31,132,985,2,1,1,"2024-11-06 02:46:22.385774","42000.00"
74204,4,4,10,31,132,985,1,1,1,"2024-10-14 03:02:40.113416","20000.00"
74208,4,4,10,31,133,986,4,6,6,"2025-01-07 10:56:17.183253","5000.00"
74210,4,4,10,31,133,986,2,6,6,"2024-12-07 20:57:47.074208","42000.00"
74211,4,4,10,31,133,986,1,6,6,"2024-10-04 18:17:31.70055","20000.00"
74214,4,4,10,32,134,987,5,1,1,"2025-03-11 08:01:08.406538","10000.00"
74215,4,4,10,32,134,987,4,1,1,"2025-04-06 13:43:59.389567","5000.00"
74216,4,4,10,32,134,987,3,1,1,"2025-01-31 21:02:38.723995","50000.00"
74217,4,4,10,32,134,987,2,1,1,"2025-03-07 16:46:52.959578","150000.00"
74218,4,4,10,32,134,987,1,1,1,"2024-10-27 21:51:18.191952","30000.00"
74222,4,4,10,32,135,988,4,9,9,"2025-02-09 19:23:50.150463","5000.00"
74224,4,4,10,32,135,988,2,9,9,"2025-05-23 17:23:52.002548","54000.00"
74225,4,4,10,32,135,988,1,9,9,"2024-10-22 03:38:46.139468","20000.00"
74228,4,4,10,32,136,989,5,10,10,"2025-02-05 22:47:02.482546","10000.00"
74229,4,4,10,32,136,989,4,10,10,"2025-02-26 13:15:50.894611","5000.00"
74230,4,4,10,32,136,989,3,10,10,"2025-06-03 02:49:47.409814","50000.00"
74231,4,4,10,32,136,989,2,10,10,"2024-11-21 23:20:56.181835","90000.00"
74232,4,4,10,32,136,989,1,10,10,"2024-10-20 15:30:37.978988","20000.00"
74235,4,4,10,32,137,990,5,7,7,"2024-12-16 00:14:27.94677","10000.00"
74236,4,4,10,32,137,990,4,7,7,"2025-04-21 16:10:09.157337","5000.00"
74237,4,4,10,32,137,990,3,7,7,"2025-03-12 06:30:40.584765","50000.00"
74238,4,4,10,32,137,990,2,7,7,"2024-10-17 05:22:10.666681","150000.00"
74239,4,4,10,32,137,990,1,7,7,"2024-10-18 15:20:27.944526","20000.00"
74242,4,4,10,32,138,991,5,6,6,"2024-11-21 06:25:01.702228","10000.00"
74243,4,4,10,32,138,991,4,6,6,"2025-03-28 15:33:06.808091","5000.00"
74244,4,4,10,32,138,991,3,6,6,"2025-02-03 18:25:07.589609","50000.00"
74245,4,4,10,32,138,991,2,6,6,"2024-11-15 08:12:36.303858","150000.00"
74246,4,4,10,32,138,991,1,6,6,"2024-10-25 01:35:43.320887","20000.00"
74250,4,4,11,33,139,992,4,6,6,"2024-11-12 17:58:47.187105","5000.00"
74252,4,4,11,33,139,992,2,6,6,"2025-05-27 05:26:01.39647","70000.00"
74253,4,4,11,33,139,992,1,6,6,"2024-10-23 02:47:02.857973","20000.00"
74257,4,4,11,33,140,993,4,9,9,"2025-06-28 03:03:33.061068","5000.00"
74259,4,4,11,33,140,993,2,9,9,"2025-06-08 01:37:59.839902","42000.00"
74260,4,4,11,33,140,993,1,9,9,"2024-10-15 17:54:48.999972","20000.00"
74264,4,4,11,33,141,994,4,10,10,"2024-11-19 16:20:02.982132","5000.00"
74266,4,4,11,33,141,994,2,10,10,"2025-04-14 17:54:42.597017","42000.00"
74267,4,4,11,33,141,994,1,10,10,"2024-10-26 19:21:30.398696","20000.00"
74271,2,2,7,21,101,995,4,4,4,"2025-05-17 06:41:15.990614","5000.00"
74273,2,2,7,21,101,995,2,4,4,"2024-10-01 11:36:03.7487","48000.00"
74274,2,2,7,21,101,995,1,4,4,"2024-10-06 16:22:17.72801","20000.00"
74279,3,3,9,28,122,996,3,7,7,"2025-06-22 07:42:04.58554","50000.00"
74280,3,3,9,28,122,996,2,7,7,"2024-10-14 13:08:51.097803","42000.00"
74281,3,3,9,28,122,996,1,7,7,"2024-10-21 09:58:51.415606","20000.00"
74285,3,3,9,27,119,997,4,8,8,"2025-05-22 09:42:14.565608","5000.00"
74287,3,3,9,27,119,997,2,8,8,"2024-10-07 08:33:55.449264","42000.00"
74288,3,3,9,27,119,997,1,8,8,"2024-10-28 20:04:28.911542","20000.00"
74293,3,3,9,28,124,998,3,6,6,"2025-01-14 03:26:44.846154","50000.00"
74294,3,3,9,28,124,998,2,6,6,"2025-04-16 09:37:02.822235","70000.00"
74295,3,3,9,28,124,998,1,6,6,"2024-10-03 20:51:35.319922","20000.00"
74299,3,3,9,27,121,999,4,5,5,"2025-04-05 09:31:14.599627","5000.00"
74301,3,3,9,27,121,999,2,5,5,"2024-10-18 01:29:17.617294","42000.00"
74302,3,3,9,27,121,999,1,5,5,"2024-10-14 16:43:21.215845","20000.00"
74307,3,3,9,28,123,1000,3,5,5,"2025-04-25 23:42:54.992538","50000.00"
74308,3,3,9,28,123,1000,2,5,5,"2024-12-14 00:54:19.765786","42000.00"
74309,3,3,9,28,123,1000,1,5,5,"2024-10-27 22:37:52.081526","20000.00"
74313,2,2,7,22,104,1001,4,9,9,"2025-05-29 17:18:52.218674","5000.00"
74315,2,2,7,22,104,1001,2,9,9,"2024-11-27 15:06:57.221477","48000.00"
74316,2,2,7,22,104,1001,1,9,9,"2024-10-04 17:08:16.118722","20000.00"
74320,2,2,7,22,105,1002,4,1,1,"2024-10-13 14:42:37.316333","5000.00"
74322,2,2,7,22,105,1002,2,1,1,"2024-11-21 17:02:50.170088","80000.00"
74323,2,2,7,22,105,1002,1,1,1,"2024-10-15 13:08:36.708708","20000.00"
74327,3,3,8,24,111,1003,4,6,6,"2025-06-11 17:21:36.663125","5000.00"
74329,3,3,8,24,111,1003,2,6,6,"2024-11-01 21:52:46.158332","42000.00"
74330,3,3,8,24,111,1003,1,6,6,"2024-10-12 01:47:31.194565","20000.00"
74334,3,3,8,24,112,1004,4,6,6,"2024-12-03 04:15:06.567319","5000.00"
74336,3,3,8,24,112,1004,2,6,6,"2025-03-01 05:22:31.818402","70000.00"
74337,3,3,8,24,112,1004,1,6,6,"2024-10-29 15:38:13.082088","20000.00"
74341,2,2,7,22,106,1005,4,1,1,"2024-11-24 03:35:21.172632","5000.00"
74343,2,2,7,22,106,1005,2,1,1,"2025-03-12 10:01:38.951695","80000.00"
74344,2,2,7,22,106,1005,1,1,1,"2024-10-03 20:52:05.854617","20000.00"
74348,3,3,8,25,115,1006,4,6,6,"2025-06-11 01:00:12.586878","5000.00"
74350,3,3,8,25,115,1006,2,6,6,"2024-11-27 20:49:58.891431","120000.00"
74351,3,3,8,25,115,1006,1,6,6,"2024-10-02 16:11:24.654797","25000.00"
74355,2,2,7,23,107,1007,4,7,7,"2025-02-08 18:23:16.082255","5000.00"
74357,2,2,7,23,107,1007,2,7,7,"2025-02-05 11:02:04.904374","70000.00"
74358,2,2,7,23,107,1007,1,7,7,"2024-10-06 19:37:10.930848","20000.00"
74362,2,2,7,23,109,1008,4,8,8,"2024-12-02 23:12:42.887664","5000.00"
74364,2,2,7,23,109,1008,2,8,8,"2025-04-23 12:27:25.994127","42000.00"
74365,2,2,7,23,109,1008,1,8,8,"2024-10-17 01:55:31.416201","20000.00"
74369,2,2,7,23,108,1009,4,3,3,"2025-04-25 23:54:22.138822","5000.00"
74371,2,2,7,23,108,1009,2,3,3,"2025-05-03 08:58:54.917992","42000.00"
74372,2,2,7,23,108,1009,1,3,3,"2024-10-28 04:46:44.520444","20000.00"
74377,3,3,8,26,116,1010,3,2,2,"2025-01-20 04:59:53.418419","40000.00"
74378,3,3,8,26,116,1010,2,2,2,"2024-11-03 05:23:15.043955","70000.00"
74379,3,3,8,26,116,1010,1,2,2,"2024-10-19 20:12:34.259999","20000.00"
74383,3,3,9,29,125,1011,4,4,4,"2024-11-22 14:50:31.149761","5000.00"
74385,3,3,9,29,125,1011,2,4,4,"2024-11-25 10:43:49.15606","70000.00"
74386,3,3,9,29,125,1011,1,4,4,"2024-10-12 02:48:20.994981","20000.00"
74390,3,3,9,29,126,1012,4,5,5,"2024-10-10 21:44:03.001054","5000.00"
74392,3,3,9,29,126,1012,2,5,5,"2024-10-04 00:38:46.383799","70000.00"
74393,3,3,9,29,126,1012,1,5,5,"2024-10-19 10:09:33.741836","20000.00"
74397,3,3,9,29,127,1013,4,10,10,"2025-01-07 00:32:32.113697","5000.00"
74399,3,3,9,29,127,1013,2,10,10,"2025-06-15 00:40:20.188374","70000.00"
74400,3,3,9,29,127,1013,1,10,10,"2024-10-14 13:57:47.121879","20000.00"
74404,3,3,8,25,114,1014,4,4,4,"2024-10-25 08:36:57.427749","5000.00"
74406,3,3,8,25,114,1014,2,4,4,"2024-12-05 21:25:08.096859","72000.00"
74407,3,3,8,25,114,1014,1,4,4,"2024-10-29 07:25:52.699379","25000.00"
74411,4,4,10,30,130,1015,4,6,6,"2025-04-11 02:49:00.450782","5000.00"
74413,4,4,10,30,130,1015,2,6,6,"2025-02-25 19:31:41.361906","42000.00"
74414,4,4,10,30,130,1015,1,6,6,"2024-10-10 00:32:42.729988","20000.00"
74419,3,3,8,26,117,1016,3,4,4,"2024-10-24 01:38:36.079087","40000.00"
74420,3,3,8,26,117,1016,2,4,4,"2025-06-24 18:52:35.703506","70000.00"
74421,3,3,8,26,117,1016,1,4,4,"2024-10-24 07:32:53.517657","20000.00"
74426,3,3,8,26,118,1017,3,9,9,"2025-02-20 04:54:52.577707","40000.00"
74427,3,3,8,26,118,1017,2,9,9,"2025-05-20 07:02:02.899872","70000.00"
74428,3,3,8,26,118,1017,1,9,9,"2024-10-04 14:36:23.884598","20000.00"
74432,4,4,10,30,129,1018,4,4,4,"2024-10-19 04:14:15.894354","5000.00"
74434,4,4,10,30,129,1018,2,4,4,"2025-02-02 14:07:02.733244","70000.00"
74435,4,4,10,30,129,1018,1,4,4,"2024-10-14 20:53:17.393915","20000.00"
74439,4,4,10,30,130,1019,4,8,8,"2025-04-30 18:38:44.929217","5000.00"
74441,4,4,10,30,130,1019,2,8,8,"2024-12-15 05:36:14.266021","70000.00"
74442,4,4,10,30,130,1019,1,8,8,"2024-10-03 13:51:35.969108","20000.00"
74446,3,3,8,25,115,1020,4,6,6,"2025-06-24 20:08:27.49253","5000.00"
74448,3,3,8,25,115,1020,2,6,6,"2025-05-08 16:29:12.831226","120000.00"
74449,3,3,8,25,115,1020,1,6,6,"2024-10-01 12:29:39.955221","25000.00"
74453,4,4,10,30,128,1021,4,10,10,"2025-04-16 11:08:02.825315","5000.00"
74455,4,4,10,30,128,1021,2,10,10,"2024-10-31 20:12:50.433315","70000.00"
74456,4,4,10,30,128,1021,1,10,10,"2024-10-10 10:12:48.159081","20000.00"
74460,4,4,10,30,129,1022,4,5,5,"2025-04-23 01:33:31.588868","5000.00"
74462,4,4,10,30,129,1022,2,5,5,"2025-06-27 04:14:05.422021","42000.00"
74463,4,4,10,30,129,1022,1,5,5,"2024-10-02 16:40:20.350593","20000.00"
74467,4,4,10,30,130,1023,4,2,2,"2025-02-16 06:57:52.110011","5000.00"
74469,4,4,10,30,130,1023,2,2,2,"2024-12-08 22:31:27.994681","70000.00"
74470,4,4,10,30,130,1023,1,2,2,"2024-10-23 01:42:22.718195","20000.00"
74474,4,4,10,31,131,1024,4,7,7,"2024-12-27 09:44:58.354521","5000.00"
74476,4,4,10,31,131,1024,2,7,7,"2025-06-14 14:17:24.9373","70000.00"
74477,4,4,10,31,131,1024,1,7,7,"2024-10-13 15:01:23.748363","20000.00"
74481,4,4,10,31,132,1025,4,6,6,"2025-06-09 00:16:15.519881","5000.00"
74483,4,4,10,31,132,1025,2,6,6,"2025-01-30 17:19:35.086338","70000.00"
74484,4,4,10,31,132,1025,1,6,6,"2024-10-08 21:57:37.215084","20000.00"
74488,4,4,10,31,133,1026,4,7,7,"2025-01-22 05:33:14.089166","5000.00"
74490,4,4,10,31,133,1026,2,7,7,"2025-06-26 22:45:58.217532","42000.00"
74491,4,4,10,31,133,1026,1,7,7,"2024-10-19 17:37:49.828184","20000.00"
74494,4,4,10,32,134,1027,5,2,2,"2025-03-16 20:24:57.915533","10000.00"
74495,4,4,10,32,134,1027,4,2,2,"2024-12-24 15:14:40.320738","5000.00"
74496,4,4,10,32,134,1027,3,2,2,"2025-01-08 09:11:30.760537","50000.00"
74497,4,4,10,32,134,1027,2,2,2,"2025-06-24 18:38:48.892923","90000.00"
74498,4,4,10,32,134,1027,1,2,2,"2024-10-10 11:53:07.495913","30000.00"
74502,4,4,10,32,135,1028,4,8,8,"2025-02-23 10:54:25.461361","5000.00"
74504,4,4,10,32,135,1028,2,8,8,"2025-02-16 17:30:08.668692","54000.00"
74505,4,4,10,32,135,1028,1,8,8,"2024-10-27 03:16:25.572074","20000.00"
74508,4,4,10,32,136,1029,5,5,5,"2024-10-23 03:18:51.640122","10000.00"
74509,4,4,10,32,136,1029,4,5,5,"2025-06-04 02:08:58.153373","5000.00"
74510,4,4,10,32,136,1029,3,5,5,"2024-12-29 04:20:52.295838","50000.00"
74511,4,4,10,32,136,1029,2,5,5,"2025-03-12 01:34:31.874796","150000.00"
74512,4,4,10,32,136,1029,1,5,5,"2024-10-01 15:09:01.08669","20000.00"
74515,4,4,10,32,137,1030,5,8,8,"2025-03-20 02:54:33.298054","10000.00"
74516,4,4,10,32,137,1030,4,8,8,"2024-12-28 12:53:52.454663","5000.00"
74517,4,4,10,32,137,1030,3,8,8,"2024-11-30 04:10:47.923892","50000.00"
74518,4,4,10,32,137,1030,2,8,8,"2024-12-22 04:55:59.010484","150000.00"
74519,4,4,10,32,137,1030,1,8,8,"2024-10-23 22:12:19.782972","20000.00"
74522,4,4,10,32,138,1031,5,6,6,"2024-11-16 18:02:24.303952","10000.00"
74523,4,4,10,32,138,1031,4,6,6,"2025-06-17 00:52:56.809813","5000.00"
74524,4,4,10,32,138,1031,3,6,6,"2024-11-25 22:10:45.686827","50000.00"
74525,4,4,10,32,138,1031,2,6,6,"2025-04-21 10:35:31.000872","150000.00"
74526,4,4,10,32,138,1031,1,6,6,"2024-10-10 23:36:05.29878","20000.00"
74530,4,4,11,33,139,1032,4,2,2,"2024-12-04 13:25:38.700302","5000.00"
74532,4,4,11,33,139,1032,2,2,2,"2024-10-05 00:42:34.78314","70000.00"
74533,4,4,11,33,139,1032,1,2,2,"2024-10-15 07:21:05.809787","20000.00"
74537,4,4,11,33,140,1033,4,10,10,"2024-12-13 15:52:05.957644","5000.00"
74539,4,4,11,33,140,1033,2,10,10,"2025-06-21 03:23:03.36645","70000.00"
74540,4,4,11,33,140,1033,1,10,10,"2024-10-30 23:36:39.209022","20000.00"
74544,4,4,11,33,141,1034,4,6,6,"2025-02-17 11:24:03.805957","5000.00"
74546,4,4,11,33,141,1034,2,6,6,"2025-01-28 01:06:17.719984","42000.00"
74547,4,4,11,33,141,1034,1,6,6,"2024-10-08 09:43:22.859159","20000.00"
74551,2,2,7,21,101,1035,4,1,1,"2024-12-21 06:30:44.094497","5000.00"
74553,2,2,7,21,101,1035,2,1,1,"2024-12-07 08:45:03.671931","48000.00"
74554,2,2,7,21,101,1035,1,1,1,"2024-10-23 11:54:56.538922","20000.00"
74559,3,3,9,28,122,1036,3,7,7,"2025-03-15 17:24:50.651505","50000.00"
74560,3,3,9,28,122,1036,2,7,7,"2025-06-28 10:51:53.577866","70000.00"
74561,3,3,9,28,122,1036,1,7,7,"2024-10-10 23:38:10.9001","20000.00"
74565,3,3,9,27,119,1037,4,5,5,"2025-03-12 15:15:51.932594","5000.00"
74567,3,3,9,27,119,1037,2,5,5,"2024-11-01 01:20:42.189224","42000.00"
74568,3,3,9,27,119,1037,1,5,5,"2024-10-25 19:13:39.713689","20000.00"
74573,3,3,9,28,124,1038,3,4,4,"2025-04-16 07:00:17.770677","50000.00"
74574,3,3,9,28,124,1038,2,4,4,"2025-04-05 15:51:57.519333","42000.00"
74575,3,3,9,28,124,1038,1,4,4,"2024-10-20 04:20:05.383155","20000.00"
74579,3,3,9,27,121,1039,4,1,1,"2025-06-01 06:13:27.087757","5000.00"
74581,3,3,9,27,121,1039,2,1,1,"2025-04-03 09:50:59.031955","70000.00"
74582,3,3,9,27,121,1039,1,1,1,"2024-10-26 16:51:39.158601","20000.00"
74587,3,3,9,28,123,1040,3,4,4,"2025-06-02 20:57:43.576801","50000.00"
74588,3,3,9,28,123,1040,2,4,4,"2025-04-11 02:51:06.795076","42000.00"
74589,3,3,9,28,123,1040,1,4,4,"2024-10-09 15:08:23.699334","20000.00"
74593,2,2,7,22,104,1041,4,7,7,"2025-02-17 16:27:20.77098","5000.00"
74595,2,2,7,22,104,1041,2,7,7,"2025-05-16 03:32:16.474542","48000.00"
74596,2,2,7,22,104,1041,1,7,7,"2024-10-28 19:38:13.890205","20000.00"
74600,2,2,7,22,105,1042,4,9,9,"2024-12-29 18:38:05.549068","5000.00"
74602,2,2,7,22,105,1042,2,9,9,"2025-04-16 19:44:30.309994","48000.00"
74603,2,2,7,22,105,1042,1,9,9,"2024-10-18 12:41:45.67285","20000.00"
74607,3,3,8,24,111,1043,4,7,7,"2025-03-19 03:49:24.910509","5000.00"
74609,3,3,8,24,111,1043,2,7,7,"2025-03-19 01:45:29.764667","70000.00"
74610,3,3,8,24,111,1043,1,7,7,"2024-10-17 23:21:02.834654","20000.00"
74614,3,3,8,24,112,1044,4,7,7,"2025-02-15 05:13:34.866345","5000.00"
74616,3,3,8,24,112,1044,2,7,7,"2025-03-16 04:17:53.598044","70000.00"
74617,3,3,8,24,112,1044,1,7,7,"2024-10-23 08:29:06.76556","20000.00"
74621,2,2,7,22,106,1045,4,6,6,"2024-10-14 13:15:36.04163","5000.00"
74623,2,2,7,22,106,1045,2,6,6,"2025-05-07 20:02:15.943199","80000.00"
74624,2,2,7,22,106,1045,1,6,6,"2024-10-10 01:57:13.488561","20000.00"
74628,3,3,8,25,115,1046,4,3,3,"2025-01-10 09:11:18.460413","5000.00"
74630,3,3,8,25,115,1046,2,3,3,"2025-04-23 21:07:28.591367","120000.00"
74631,3,3,8,25,115,1046,1,3,3,"2024-10-26 22:50:07.850314","25000.00"
74635,2,2,7,23,107,1047,4,9,9,"2025-06-09 05:15:55.938863","5000.00"
74637,2,2,7,23,107,1047,2,9,9,"2025-05-13 13:28:27.696402","42000.00"
74638,2,2,7,23,107,1047,1,9,9,"2024-10-29 17:26:08.272268","20000.00"
74642,2,2,7,23,109,1048,4,5,5,"2025-05-06 10:11:16.182146","5000.00"
74644,2,2,7,23,109,1048,2,5,5,"2025-02-28 18:03:49.052488","70000.00"
74645,2,2,7,23,109,1048,1,5,5,"2024-10-08 00:14:33.761869","20000.00"
74649,2,2,7,23,108,1049,4,7,7,"2025-06-03 02:42:35.222805","5000.00"
74651,2,2,7,23,108,1049,2,7,7,"2025-04-29 01:33:56.640892","70000.00"
74652,2,2,7,23,108,1049,1,7,7,"2024-10-08 18:42:06.48593","20000.00"
74657,3,3,8,26,116,1050,3,5,5,"2025-06-30 00:06:38.356191","40000.00"
74658,3,3,8,26,116,1050,2,5,5,"2025-04-23 15:26:49.515279","70000.00"
74659,3,3,8,26,116,1050,1,5,5,"2024-10-15 12:32:50.153291","20000.00"
74663,3,3,9,29,125,1051,4,1,1,"2025-06-02 10:38:33.266097","5000.00"
74665,3,3,9,29,125,1051,2,1,1,"2024-10-24 11:38:00.802003","42000.00"
74666,3,3,9,29,125,1051,1,1,1,"2024-10-13 12:13:07.982513","20000.00"
