transaction_id,date,region_id,prefecture_id,agence_id,produit_id,quantite,montant_total
4572,5/1/2022,5,15,15,4,2,281.31
4573,8/3/2024,2,17,17,11,2,391.43
4574,7/7/2025,2,7,7,7,1,236.48
4575,6/5/2022,5,19,19,9,1,63.95
4576,12/12/2021,2,7,7,16,2,45
4577,5/6/2022,1,11,11,17,2,196.98
4578,12/26/2023,2,8,8,4,3,491.29
4579,3/12/2025,2,25,25,18,2,54.33
4580,7/7/2022,5,10,10,16,4,117.52
4581,7/13/2024,2,37,37,18,5,138.89
4582,1/2/2025,2,40,40,15,2,232.32
4583,4/16/2023,2,39,39,5,3,200.13
4584,6/12/2022,2,24,24,13,4,639.04
4585,5/6/2025,2,7,7,1,2,434.79
4586,3/16/2024,1,32,32,3,1,100.26
4587,9/24/2024,2,7,7,17,2,185.39
4588,12/16/2022,2,40,40,9,4,269.03
4589,3/8/2022,2,24,24,16,1,25.84
4590,4/22/2022,5,6,6,8,2,220.08
4591,8/28/2022,5,19,19,4,1,139.43
4592,10/22/2022,2,17,17,10,2,82.83
4593,3/12/2023,2,1,1,17,1,94.82
4594,4/19/2025,2,8,8,9,2,180.82
4595,10/29/2021,4,29,29,8,3,299.07
4596,3/22/2023,4,23,23,1,3,653.12
4597,11/27/2021,2,17,17,16,5,142.74
4598,10/17/2022,2,40,40,18,1,25.31
4599,9/4/2024,2,40,40,7,2,321.54
4600,2/28/2025,2,7,7,14,1,211.02
4601,8/4/2025,5,19,19,9,1,90.21
4602,12/1/2022,2,25,25,3,5,485.28
4603,1/29/2024,1,35,35,18,2,41.06
4604,2/18/2023,5,13,13,18,1,21.17
4605,7/27/2023,2,7,7,12,5,254.78
4606,1/15/2024,2,24,24,4,5,559.43
4607,8/6/2025,2,7,7,3,3,275.49
4608,1/22/2025,2,24,24,8,4,469.59
4609,6/10/2023,3,38,38,16,4,107
4610,6/4/2023,1,11,11,16,5,165.41
4611,2/20/2025,5,9,9,2,4,277.92
4612,9/8/2024,2,1,1,8,4,378.81
4613,9/11/2022,3,38,38,13,3,497.15
4614,7/4/2025,2,39,39,7,1,177.26
4615,8/17/2025,2,39,39,15,5,544.39
4616,1/14/2025,4,12,12,16,2,64.31
4617,6/4/2025,5,6,6,12,1,68.56
4618,10/10/2022,2,1,1,2,3,215.03
4619,10/11/2023,2,25,25,5,5,400.13
4620,10/9/2023,5,21,21,8,3,269
4621,10/1/2023,2,8,8,3,4,383.83
4622,10/2/2021,5,10,10,15,5,647.6
4623,11/9/2024,2,7,7,4,1,151.56
4624,9/19/2021,2,8,8,15,4,515.82
4625,3/17/2022,2,8,8,14,1,154.5
4626,6/10/2022,5,19,19,6,5,779.04
4627,11/26/2023,2,25,25,1,1,197.85
4628,7/26/2024,2,37,37,3,5,447.68
4629,5/11/2023,2,8,8,8,3,340.11
4630,9/22/2021,5,15,15,13,4,666.45
4631,7/18/2022,2,40,40,11,4,697.21
4632,1/26/2023,2,39,39,12,2,130.24
4633,4/1/2025,5,9,9,9,4,305.51
4634,11/22/2023,2,25,25,8,5,506.37
4635,1/4/2025,2,25,25,8,5,558.32
4636,10/11/2023,3,20,20,3,2,219.27
4637,8/17/2025,2,40,40,14,4,618.93
4638,8/12/2023,2,17,17,2,3,215.38
4639,8/2/2022,2,1,1,11,4,635.57
4640,4/8/2023,2,37,37,17,4,286.46
4641,2/27/2022,2,40,40,12,4,266.62
4642,8/14/2024,2,17,17,16,2,52.21
4643,4/9/2024,2,1,1,9,5,323.31
4644,11/14/2022,2,40,40,4,4,635.83
4645,2/2/2024,5,21,21,13,4,705.93
4646,7/7/2025,5,13,13,3,1,108.98
4647,8/28/2025,2,37,37,15,2,249.53
4648,7/3/2022,2,1,1,15,1,126.34
4649,4/3/2023,3,2,2,15,4,553.8
4650,8/15/2024,2,7,7,10,1,38.63
4651,10/18/2024,2,39,39,3,4,387.33
4652,5/16/2025,3,16,16,15,5,662.55
4653,2/22/2025,2,17,17,4,1,138.11
4654,3/13/2025,4,23,23,1,3,532.41
4655,2/8/2023,2,8,8,11,1,162.26
4656,9/6/2024,2,24,24,3,1,108.59
4657,12/10/2022,5,6,6,13,2,328.09
4658,1/10/2024,2,39,39,15,3,345.45
4659,7/23/2024,2,7,7,8,5,470.8
4660,8/14/2023,2,24,24,17,2,190.64
4661,6/9/2022,4,29,29,16,3,83.68
4662,2/14/2023,2,17,17,7,1,180.49
4663,4/3/2023,2,8,8,9,2,148.55
4664,2/5/2024,2,17,17,14,1,149.02
4665,7/12/2022,2,7,7,8,5,528.77
4666,8/9/2022,2,24,24,4,5,760.77
4667,3/5/2022,3,14,14,3,3,301.89
4668,12/21/2022,2,17,17,3,5,441.31
4669,11/13/2024,1,35,35,1,2,437.91
4670,10/24/2021,2,8,8,2,4,392.5
4671,1/28/2022,2,7,7,12,3,192.8
4672,10/16/2021,5,21,21,18,4,116.52
4673,10/24/2022,1,34,34,5,1,86.17
4674,9/30/2024,2,37,37,3,2,187.24
4675,9/3/2024,5,21,21,4,4,449.88
4676,10/20/2021,1,34,34,10,2,101.93
4677,3/13/2022,2,7,7,14,1,211.39
4678,11/21/2022,2,24,24,13,3,425.63
4679,7/11/2024,4,36,36,12,3,207.09
4680,10/23/2022,5,15,15,9,1,66.94
4681,12/28/2021,4,27,27,17,4,293.4
4682,12/3/2022,1,32,32,9,2,160.55
4683,3/10/2025,4,29,29,6,3,578.59
4684,12/7/2021,2,40,40,12,3,169.54
4685,1/26/2024,2,40,40,12,5,262.86
4686,2/23/2023,3,20,20,10,2,72.43
4687,5/3/2023,5,9,9,8,2,159.45
4688,3/6/2024,2,8,8,14,1,164.78
4689,6/16/2023,2,8,8,4,2,222.67
4690,1/26/2023,2,7,7,13,1,174.06
4691,9/8/2022,2,37,37,17,1,78.64
4692,11/1/2023,2,7,7,2,4,373.22
4693,8/17/2025,2,8,8,7,3,624.39
4694,6/15/2022,3,38,38,3,1,116.56
4695,9/23/2023,5,15,15,7,3,521.02
4696,8/4/2022,3,38,38,16,5,138.51
4697,4/1/2024,2,25,25,18,5,138.56
4698,7/2/2022,5,6,6,10,4,157.63
4699,6/16/2022,5,9,9,11,4,557.53
4700,2/6/2024,1,31,31,1,4,756.23
4701,10/20/2022,2,40,40,15,4,478.67
4702,1/29/2023,2,39,39,3,4,411.33
4703,10/23/2021,2,39,39,10,3,144.93
4704,4/24/2024,3,3,3,15,5,761.9
4705,1/30/2022,5,10,10,10,2,80.03
4706,7/9/2025,2,17,17,11,4,609.36
4707,4/16/2024,5,10,10,10,2,94.17
4708,1/21/2025,5,10,10,14,2,304.01
4709,9/5/2022,4,30,30,9,3,237.39
4710,4/27/2024,2,1,1,8,4,417.65
4711,11/1/2021,2,40,40,13,5,730.21
4712,6/6/2022,2,8,8,18,4,98.05
4713,6/15/2022,2,1,1,14,4,712.41
4714,9/1/2022,3,4,4,4,5,652.34
4715,11/22/2023,5,19,19,18,3,73.89
4716,2/4/2025,5,10,10,16,4,115.09
4717,1/7/2022,1,31,31,7,4,679.76
4718,5/6/2022,1,34,34,8,1,109.34
4719,2/28/2025,5,19,19,12,5,283.57
4720,11/16/2023,1,32,32,14,1,165.47
4721,7/27/2023,3,22,22,4,4,526.31
4722,3/3/2025,2,1,1,3,4,415.53
4723,11/26/2024,5,21,21,12,5,301.44
4724,3/12/2022,5,9,9,9,2,186.74
4725,5/8/2023,2,40,40,18,1,30.21
4726,5/7/2024,2,37,37,11,2,335.73
4727,3/20/2025,2,24,24,1,5,783.51
4728,4/11/2024,5,21,21,6,4,819.8
4729,12/25/2023,2,17,17,18,1,28.89
4730,5/17/2025,1,32,32,18,4,100.14
4731,2/8/2025,2,7,7,11,1,180.86
4732,4/7/2024,3,2,2,5,2,155.15
4733,9/19/2023,5,15,15,6,5,921.39
4734,9/26/2023,2,17,17,13,2,264.79
4735,3/7/2025,2,24,24,8,5,562.73
4736,11/13/2022,2,7,7,14,2,335.3
4737,8/21/2023,5,21,21,11,2,296.9
4738,12/10/2024,5,15,15,16,2,64.21
4739,8/13/2022,2,40,40,10,5,188.74
4740,6/17/2022,3,3,3,15,4,470.25
4741,2/25/2024,4,30,30,12,3,170.85
4742,1/18/2023,2,8,8,12,1,50.79
4743,12/28/2022,3,20,20,9,3,192.06
4744,8/22/2025,2,37,37,14,4,653.17
4745,12/2/2024,5,10,10,18,2,56.59
4746,1/26/2022,2,8,8,6,3,593.64
4747,3/10/2025,2,39,39,5,4,254.94
4748,3/25/2025,2,1,1,3,5,451.09
4749,5/2/2024,2,17,17,12,2,121.52
4750,5/1/2022,2,25,25,3,3,237.13
4751,8/30/2023,5,13,13,16,5,137.56
4752,12/21/2022,5,21,21,12,5,279.96
4753,5/17/2023,2,1,1,1,5,1042.79
4754,2/26/2022,4,23,23,15,1,117.72
4755,4/6/2023,5,13,13,15,4,600.82
4756,7/30/2023,3,4,4,8,3,308.07
4757,9/6/2022,2,8,8,14,1,205.88
4758,10/11/2023,2,7,7,12,1,62.72
4759,3/13/2022,5,13,13,10,4,142.3
4760,11/24/2024,5,6,6,7,5,1113.21
4761,10/11/2023,3,20,20,2,3,203.75
4762,1/9/2025,5,19,19,12,1,56.86
4763,8/6/2023,4,27,27,2,2,166.97
4764,1/9/2025,2,8,8,4,2,327.19
4765,8/30/2023,1,32,32,8,4,401.61
4766,6/1/2022,1,35,35,13,1,158.68
4767,12/5/2024,2,39,39,6,3,483.92
4768,5/5/2022,5,9,9,5,4,336.91
4769,6/4/2024,5,15,15,3,5,510.56
4770,5/28/2024,2,40,40,7,2,351.68
4771,1/16/2023,5,13,13,6,3,422.77
4772,5/13/2022,2,1,1,15,2,295.17
4773,1/20/2022,2,24,24,15,5,618.6
4774,3/15/2022,5,15,15,18,2,46.09
4775,11/8/2023,2,25,25,13,4,578.55
4776,4/24/2025,3,18,18,18,1,22.58
4777,7/15/2023,5,10,10,17,5,391.62
4778,10/19/2023,5,6,6,6,2,288.66
4779,2/27/2022,2,8,8,16,4,117.79
4780,10/20/2022,2,40,40,11,5,720.67
4781,11/10/2023,2,40,40,1,2,412.09
4782,8/9/2024,3,14,14,9,5,354.36
4783,7/11/2024,1,35,35,3,1,111.23
4784,5/3/2022,2,40,40,16,4,115.56
4785,7/11/2022,2,17,17,3,2,157.15
4786,12/2/2021,5,19,19,9,4,315.88
4787,8/7/2023,5,19,19,10,1,35.8
4788,9/17/2022,4,27,27,4,3,357.15
4789,2/12/2024,2,25,25,1,3,520.1
4790,1/2/2024,2,24,24,11,5,866.02
4791,7/13/2022,2,40,40,12,4,198.92
4792,11/24/2021,1,11,11,9,5,381.61
4793,3/29/2023,2,37,37,11,2,356.01
4794,12/16/2022,4,27,27,18,1,23.51
4795,9/12/2024,3,26,26,1,5,856.84
4796,1/9/2022,4,12,12,3,4,340.05
4797,9/28/2021,1,11,11,9,4,288.96
4798,4/18/2023,2,25,25,10,4,204.57
4799,12/31/2024,5,21,21,4,5,749.56
4800,5/16/2024,5,9,9,2,2,140.39
4801,6/28/2025,5,6,6,6,1,147.6
4802,4/11/2022,4,29,29,8,2,207.59
4803,3/11/2025,2,1,1,5,5,410.22
4804,7/8/2024,3,4,4,8,4,342.69
4805,10/26/2021,2,37,37,4,1,115.19
4806,3/7/2022,5,13,13,11,5,979.27
4807,8/14/2024,5,19,19,1,4,825.48
4808,12/28/2024,2,39,39,11,4,599.61
4809,3/22/2024,2,17,17,11,4,737.7
4810,3/21/2025,1,31,31,13,2,368.56
4811,12/29/2021,2,24,24,11,5,1023.67
4812,3/6/2024,2,1,1,11,5,807.89
4813,2/29/2024,2,25,25,10,1,52.01
4814,6/30/2025,2,17,17,12,3,189.27
4815,5/6/2024,2,7,7,8,1,78.82
4816,8/29/2023,2,1,1,9,4,343.8
4817,6/2/2025,2,7,7,8,1,101.11
4818,7/15/2022,2,24,24,8,2,182.78
4819,1/21/2024,2,7,7,16,2,50.95
4820,10/25/2021,3,22,22,16,4,124.57
4821,6/25/2024,2,17,17,7,1,211.64
4822,11/6/2022,2,39,39,3,4,354.41
4823,11/21/2022,2,24,24,7,4,817.18
4824,10/14/2021,2,37,37,1,5,911.63
4825,10/13/2022,2,1,1,13,3,484.93
4826,9/10/2025,2,40,40,4,1,135.92
4827,1/11/2024,3,26,26,10,1,43.75
4828,1/2/2022,4,27,27,15,3,457.56
4829,6/29/2022,1,11,11,2,1,89.04
4830,4/27/2023,2,1,1,8,5,519.76
4831,11/23/2022,2,24,24,17,2,193.36
4832,12/29/2024,4,30,30,18,1,23.36
4833,9/15/2022,2,1,1,5,4,329.23
4834,8/15/2022,2,39,39,1,1,179.5
4835,12/15/2023,5,13,13,5,2,133.76
4836,12/9/2023,2,17,17,14,3,497.77
4837,7/7/2023,2,25,25,17,4,347.73
4838,9/27/2023,5,10,10,18,5,121.37
4839,2/10/2024,2,40,40,6,5,923.07
4840,5/28/2022,2,8,8,10,2,90.82
4841,10/20/2021,2,7,7,3,1,104.48
4842,7/4/2023,2,39,39,15,2,229.94
4843,3/4/2023,2,7,7,18,5,103
4844,5/19/2023,2,8,8,15,5,533.15
4845,12/19/2021,2,25,25,11,5,763.78
4846,10/8/2023,2,25,25,13,5,729.64
4847,10/20/2022,2,8,8,5,3,217
4848,12/28/2021,4,27,27,6,4,820.54
4849,10/12/2024,2,7,7,11,3,427.07
4850,10/2/2024,2,7,7,4,5,646.82
4851,1/21/2023,2,24,24,14,3,482.94
4852,7/13/2023,2,7,7,1,4,699.84
4853,5/9/2023,2,37,37,5,1,64.68
4854,2/14/2024,2,8,8,15,4,580.17
4855,5/6/2024,3,20,20,17,2,159.78
4856,9/2/2025,2,8,8,7,5,1062.65
4857,1/18/2024,2,1,1,17,5,406.59
4858,5/29/2025,2,17,17,2,2,149.36
4859,6/15/2022,2,17,17,2,1,80.16
4860,11/17/2024,2,39,39,2,3,289.68
4861,4/29/2024,2,24,24,8,4,423.42
4862,7/20/2023,2,7,7,10,4,156.82
4863,9/19/2024,2,24,24,7,2,388.23
4864,11/6/2021,2,25,25,13,4,496.45
4865,2/29/2024,2,17,17,1,2,363.07
4866,7/8/2023,2,25,25,4,4,449.97
4867,5/9/2023,2,24,24,10,4,192.41
4868,6/17/2024,2,8,8,5,4,268.17
4869,4/24/2024,2,8,8,8,2,225.13
4870,3/29/2023,1,31,31,8,5,397.9
4871,9/26/2023,2,24,24,2,3,220.32
4872,10/30/2024,2,8,8,4,3,443.31
4873,9/25/2023,2,1,1,4,3,465.95
4874,7/11/2025,2,39,39,17,4,319
4875,6/27/2022,5,13,13,3,4,388.57
4876,7/28/2022,3,16,16,8,2,171.12
4877,1/16/2024,5,19,19,11,3,615.05
4878,2/19/2023,2,17,17,2,5,397.5
4879,10/20/2024,1,32,32,4,4,494.33
4880,8/17/2025,5,21,21,2,3,235.67
4881,9/4/2022,3,2,2,10,4,167.94
4882,8/15/2025,1,32,32,18,1,22.52
4883,6/5/2024,5,15,15,10,4,185.11
4884,11/11/2022,5,13,13,10,3,110.46
4885,7/2/2022,2,39,39,8,3,315.27
4886,5/1/2025,2,1,1,5,3,219.78
4887,6/13/2023,5,19,19,16,1,29.86
4888,11/4/2024,2,25,25,10,1,45.64
4889,5/7/2025,2,7,7,5,3,179.19
4890,10/25/2023,2,40,40,9,5,405.57
4891,1/13/2023,5,10,10,1,4,617.66
4892,2/10/2025,2,8,8,3,2,224.89
4893,4/30/2025,2,17,17,13,5,792.52
4894,6/6/2023,4,23,23,16,3,85.37
4895,8/2/2023,2,39,39,7,4,831.15
4896,4/13/2023,5,10,10,11,2,306.71
4897,7/3/2025,2,17,17,8,1,93.87
4898,5/16/2025,5,21,21,14,3,476.99
4899,2/6/2022,1,11,11,1,1,212.61
4900,4/29/2025,5,15,15,9,2,137.59
4901,11/9/2023,3,14,14,1,2,360.1
4902,3/14/2023,2,40,40,14,3,441.56
4903,9/14/2022,2,7,7,18,5,106.11
4904,1/7/2023,1,34,34,7,4,747.5
4905,10/27/2024,2,40,40,17,5,420.32
4906,6/6/2024,2,40,40,17,2,162.41
4907,11/22/2024,2,39,39,6,1,157.05
4908,10/12/2021,5,13,13,3,2,162.85
4909,5/12/2024,2,40,40,11,4,587.61
4910,10/21/2022,2,40,40,13,4,603.97
4911,8/5/2022,2,17,17,2,2,171.74
4912,11/30/2023,2,17,17,6,4,678.2
4913,3/30/2025,2,1,1,17,5,457.78
4914,10/7/2024,5,19,19,5,5,406.1
4915,8/6/2025,2,25,25,3,3,306.84
4916,5/3/2022,4,23,23,4,5,597.53
4917,3/15/2023,4,12,12,13,4,595.58
4918,12/9/2023,4,30,30,1,2,313.65
4919,7/20/2022,4,30,30,7,5,916.78
4920,6/5/2025,2,8,8,18,2,54.36
4921,2/21/2022,2,39,39,16,2,48.09
4922,1/27/2023,3,20,20,12,2,112.46
4923,3/27/2022,2,25,25,10,4,166.43
4924,2/24/2023,2,17,17,6,5,819.77
4925,9/21/2024,5,6,6,16,4,96.3
4926,9/10/2023,2,17,17,9,5,337.84
4927,10/8/2022,5,13,13,5,1,85.24
4928,6/10/2022,1,31,31,14,5,792.98
4929,4/25/2023,2,24,24,17,4,298.2
4930,5/3/2023,1,34,34,17,3,255.91
4931,4/9/2022,2,39,39,2,1,70.93
4932,7/30/2023,3,2,2,10,4,158.98
4933,5/19/2025,2,7,7,3,1,82.34
4934,9/3/2023,2,37,37,2,3,289.87
4935,5/14/2023,2,1,1,12,3,188.68
4936,1/6/2024,2,1,1,10,4,161.72
4937,3/24/2022,2,37,37,7,5,979.21
4938,11/9/2021,2,17,17,6,1,181.61
4939,5/18/2024,3,22,22,13,4,664.89
4940,2/17/2025,5,19,19,18,3,65.89
4941,9/13/2022,2,25,25,3,1,83.37
4942,11/20/2022,3,4,4,3,4,374.93
4943,8/14/2022,2,40,40,6,4,612.82
4944,3/29/2022,5,6,6,3,4,348.19
4945,2/23/2025,4,29,29,17,3,212.21
4946,7/30/2023,2,24,24,1,2,338.06
4947,7/5/2024,4,30,30,4,1,124.8
4948,7/26/2022,5,19,19,10,4,199.56
4949,4/22/2023,5,13,13,13,3,532.82
4950,2/19/2023,2,37,37,4,2,254.59
4951,10/13/2021,1,32,32,11,3,510.67
4952,9/13/2025,2,24,24,1,2,393.61
4953,1/2/2024,2,24,24,7,4,647.48
4954,3/28/2022,3,22,22,11,1,187.89
4955,7/22/2023,2,37,37,1,3,475.24
4956,7/4/2025,2,37,37,8,1,89.27
4957,9/7/2024,2,39,39,14,2,315.08
4958,5/12/2022,2,24,24,1,4,663.19
4959,5/22/2022,5,19,19,17,2,180.32
4960,2/1/2022,2,8,8,3,1,110.35
4961,3/7/2025,5,21,21,2,1,80.46
4962,2/18/2025,2,25,25,2,2,155.18
4963,7/28/2025,2,8,8,17,3,212.36
4964,7/31/2024,2,17,17,15,4,558.55
4965,8/23/2024,2,40,40,3,4,400.09
4966,7/5/2025,5,15,15,14,5,872.8
4967,7/29/2023,2,1,1,1,5,804.56
4968,6/10/2025,5,13,13,1,4,615.54
4969,8/18/2025,1,35,35,9,4,322.4
4970,7/12/2024,2,8,8,2,1,80.82
4971,9/17/2024,1,32,32,11,1,156.52
4972,6/6/2024,4,36,36,12,1,58.3
4973,1/8/2025,2,25,25,12,3,152.23
4974,11/10/2021,2,39,39,2,5,349.5
4975,9/6/2024,5,21,21,13,1,164.88
4976,10/21/2024,3,14,14,17,3,213.13
4977,8/16/2022,2,24,24,7,4,728.05
4978,11/19/2022,2,25,25,12,1,70.74
4979,10/18/2024,4,29,29,8,4,378.52
4980,11/5/2022,5,13,13,2,5,344.14
4981,2/1/2024,2,17,17,12,4,234.89
4982,4/9/2025,5,15,15,15,3,404.44
4983,7/18/2024,5,13,13,9,3,227.47
4984,12/4/2022,3,3,3,15,5,675.52
4985,9/1/2023,4,30,30,2,3,203.6
4986,4/11/2024,2,25,25,14,5,968.9
4987,3/20/2022,3,14,14,14,1,201.46
4988,2/12/2025,2,17,17,15,4,599.11
4989,11/18/2021,2,17,17,12,4,238.59
4990,4/14/2022,2,1,1,18,1,26.47
4991,4/15/2024,2,37,37,9,4,282.62
4992,11/24/2024,2,24,24,7,4,646.24
4993,8/23/2024,2,39,39,14,4,852.83
4994,9/12/2022,5,21,21,2,4,304.35
4995,5/8/2022,5,9,9,3,1,93.94
4996,3/13/2022,5,19,19,3,4,424.58
4997,10/12/2022,2,40,40,2,5,423.45
4998,3/15/2023,2,17,17,6,2,359.35
4999,7/11/2025,2,40,40,8,4,458.34
5000,1/26/2024,3,22,22,6,4,689.29
5001,1/31/2023,4,27,27,8,2,175.15
5002,6/13/2024,2,7,7,12,1,52.04
5003,12/23/2021,2,39,39,17,5,353.02
5004,9/13/2023,5,6,6,10,4,178.23
5005,2/12/2022,2,7,7,1,4,753.49
5006,1/8/2023,2,40,40,6,3,602.26
5007,10/24/2024,2,40,40,17,4,355.57
5008,2/15/2024,2,1,1,2,4,348.02
5009,9/9/2023,2,39,39,3,5,430.55
5010,10/4/2024,5,6,6,1,4,631.3
5011,8/29/2023,3,3,3,4,1,145.75
5012,4/6/2023,4,12,12,9,5,338.18
5013,12/1/2023,1,35,35,4,3,449.44
5014,4/22/2025,5,9,9,5,5,314.65
5015,7/1/2025,2,25,25,6,4,765.56
5016,6/11/2022,3,20,20,1,4,777.06
5017,12/7/2024,2,1,1,5,4,238.78
5018,9/15/2021,5,10,10,13,1,179.02
5019,11/29/2023,2,1,1,6,2,351.13
5020,10/18/2021,2,25,25,17,4,376.07
5021,3/25/2025,2,7,7,15,1,148.06
5022,6/21/2024,2,39,39,5,4,328.33
5023,8/3/2022,4,33,33,1,5,965.73
5024,5/16/2022,1,32,32,17,3,232.67
5025,1/26/2023,2,8,8,4,2,319.44
5026,3/23/2022,2,40,40,13,5,684.8
5027,3/11/2023,2,24,24,16,2,51.29
5028,8/31/2024,4,29,29,18,5,105.33
5029,2/19/2022,2,39,39,6,2,317.7
5030,3/19/2022,2,37,37,1,2,389.3
5031,9/17/2022,2,17,17,9,3,200.95
5032,5/31/2025,2,25,25,5,1,59.34
5033,8/18/2025,4,36,36,18,1,20.8
5034,5/28/2024,2,37,37,16,1,25.36
5035,3/22/2024,3,26,26,9,3,271.47
5036,5/20/2025,2,24,24,14,4,764.14
5037,7/8/2023,5,9,9,4,1,163.65
5038,1/26/2024,2,39,39,17,5,394.16
5039,2/7/2023,4,12,12,16,1,31.46
5040,2/16/2023,3,22,22,14,5,980.02
5041,11/1/2022,2,39,39,6,3,438.04
5042,8/29/2025,2,37,37,17,1,79.92
5043,11/29/2021,5,6,6,10,2,94
5044,8/6/2024,1,31,31,13,3,532
5045,3/9/2023,5,21,21,2,1,95
5046,4/12/2023,2,17,17,17,2,188.87
5047,8/11/2022,2,39,39,15,1,149.16
5048,4/2/2024,3,16,16,15,3,327.32
5049,5/21/2022,2,39,39,4,2,248.32
5050,12/13/2022,2,17,17,6,1,170.33
5051,5/22/2023,5,10,10,14,1,184.25
5052,4/6/2025,2,39,39,11,3,589.39
5053,8/4/2022,3,4,4,9,2,188.76
5054,11/9/2022,2,7,7,2,2,180.74
5055,5/5/2024,2,7,7,15,1,129.28
5056,2/25/2023,2,24,24,12,1,49.21
5057,5/25/2023,2,8,8,18,1,27.23
5058,4/11/2025,5,6,6,7,4,919.91
5059,9/30/2024,2,37,37,11,4,675.19
5060,12/3/2024,4,27,27,2,5,432.62
5061,5/9/2023,2,40,40,5,1,73.02
5062,4/15/2025,2,7,7,8,5,394.04
5063,1/29/2025,2,37,37,4,5,606.02
5064,3/14/2022,2,7,7,2,4,360.85
5065,11/16/2022,2,39,39,13,2,344.6
5066,6/16/2024,2,39,39,13,5,781.17
5067,7/2/2024,1,32,32,1,2,297.88
5068,7/7/2022,2,1,1,1,3,477.82
5069,3/29/2025,4,36,36,18,3,70.18
5070,10/25/2022,2,39,39,10,4,177.9
5071,3/15/2024,5,13,13,15,1,127.45
5072,9/2/2024,2,24,24,11,1,206.14
5073,4/26/2025,2,37,37,1,3,443.41
5074,9/11/2022,2,1,1,16,3,95.89
5075,3/26/2024,2,40,40,6,4,639.62
5076,7/8/2023,2,7,7,2,2,176.16
5077,3/16/2023,2,37,37,15,3,413.96
5078,9/28/2022,1,31,31,5,2,137.86
5079,3/18/2023,2,24,24,8,1,97.14
5080,8/14/2024,5,19,19,10,1,40.81
5081,8/27/2024,4,36,36,15,2,292.57
5082,10/9/2022,2,8,8,1,3,533.56
5083,4/2/2022,2,39,39,7,1,206.84
5084,3/30/2023,2,1,1,17,4,328.19
5085,11/26/2021,5,10,10,4,4,624.99
5086,4/12/2025,2,39,39,2,1,82.36
5087,3/16/2024,2,1,1,10,2,78.4
5088,6/28/2022,2,8,8,16,5,151.91
5089,6/29/2022,2,25,25,7,3,502.91
5090,3/16/2022,5,10,10,5,3,259.9
5091,1/2/2024,2,1,1,18,3,90.41
5092,1/16/2024,2,40,40,11,3,484.87
5093,9/4/2023,1,31,31,5,2,157.46
5094,1/10/2023,2,40,40,10,3,113.72
5095,3/27/2025,2,40,40,1,4,702.81
5096,3/1/2022,5,15,15,1,2,342.68
5097,7/13/2023,2,39,39,18,4,107.93
5098,3/17/2022,2,7,7,10,1,49.3
5099,10/20/2022,2,8,8,7,3,533.87
5100,3/12/2022,2,40,40,15,1,132.04
5101,12/28/2022,5,10,10,14,4,808.86
5102,2/8/2022,3,3,3,11,1,145.14
5103,2/18/2022,2,17,17,9,5,442.77
5104,1/6/2023,5,10,10,18,3,70.86
5105,3/7/2024,2,37,37,17,2,145.1
5106,12/17/2021,2,17,17,11,1,148.21
5107,8/12/2022,4,29,29,8,1,84.62
5108,12/7/2021,5,10,10,2,2,146.35
5109,5/26/2022,5,9,9,5,4,248.48
5110,5/18/2023,2,8,8,17,3,219.07
5111,1/20/2025,2,1,1,13,5,915.05
5112,2/20/2025,2,39,39,1,4,850.4
5113,10/13/2021,5,6,6,14,5,829.58
5114,8/20/2025,3,20,20,7,4,877.35
5115,4/26/2023,2,25,25,13,5,922.19
5116,7/31/2024,5,9,9,8,2,174.02
5117,9/2/2022,2,8,8,15,4,496.97
5118,8/26/2024,2,39,39,17,1,97.76
5119,12/23/2024,2,37,37,9,5,345.46
5120,7/2/2023,2,17,17,18,1,21.04
5121,3/19/2023,2,25,25,10,3,132.64
5122,6/20/2025,2,8,8,9,5,465.88
5123,12/28/2023,3,20,20,9,3,280.07
5124,8/11/2025,2,40,40,17,3,239.87
5125,10/13/2021,2,25,25,5,1,59.49
5126,8/16/2024,5,9,9,16,2,53.77
5127,11/27/2023,2,8,8,13,4,515.76
5128,5/17/2023,2,1,1,11,3,598.4
5129,2/18/2022,2,37,37,14,3,621.36
5130,12/23/2023,2,24,24,8,4,373.58
5131,9/13/2024,5,19,19,17,4,319.5
5132,3/4/2022,2,25,25,9,2,149.12
5133,11/17/2021,5,21,21,4,4,505.55
5134,3/25/2024,5,15,15,5,2,177.18
5135,9/17/2022,5,21,21,15,4,430.37
5136,7/27/2024,2,17,17,3,1,107.67
5137,8/21/2025,3,26,26,9,1,63.79
5138,5/2/2022,2,17,17,6,5,738.27
5139,3/22/2022,3,2,2,15,3,324.95
5140,3/29/2025,5,19,19,7,4,918.13
5141,3/14/2024,2,39,39,4,1,131.1
5142,2/13/2025,2,25,25,14,2,417.47
5143,12/16/2024,2,24,24,11,5,836.85
5144,1/6/2024,5,6,6,7,1,183.6
5145,9/25/2023,2,25,25,17,4,384.24
5146,10/31/2024,3,3,3,9,1,79.23
5147,8/18/2025,5,15,15,15,3,398.24
5148,12/20/2021,5,13,13,6,5,746.62
5149,10/22/2022,2,7,7,3,3,327.55
5150,2/3/2025,2,40,40,1,5,757.14
5151,3/4/2025,5,21,21,6,2,393.51
5152,10/20/2022,2,25,25,1,3,606.86
5153,5/25/2024,3,2,2,18,1,27.1
